RefSeq,D_idx,Distance_bp,Distance_pc
NZ_CP016360,0,2154,0
NZ_CP016360,1,443,0
NZ_CP007570,0,131,0
NZ_CP007570,1,1411,0
NZ_CP007168,0,969,0
NZ_CP007168,1,2673,0
NC_016935,0,41,0
NC_016935,1,1696,0
NZ_CP023578,0,2090,0
NZ_CP019621,0,26503,0
NZ_CP019621,1,24799,0
NZ_CP015027,0,4887,0
NZ_CP015027,1,3199,0
NC_022357,0,110,0
NC_022357,1,2002,0
NZ_CP012588,0,744,0
NZ_CP012588,1,817,0
NZ_CP008944,0,2230,0
NZ_CP008944,1,4713,0
NZ_CP016538,0,29684,0
NZ_CP016538,1,28011,0
NZ_CP022205,0,147308,12
NZ_CP019117,0,21868,0
NZ_CP019117,1,20003,0
NZ_CP009590,0,2865,0
NZ_CP009590,1,1152,0
NZ_CP014634,0,3340,0
NZ_CP014634,1,5466,0
NC_021193,0,2,0
NC_021193,1,2090,0
NC_021725,0,2346,0
NC_021725,1,538,0
NC_022592,0,12455,0
NC_022592,1,14234,0
NZ_AP012332,0,2518,0
NZ_AP012332,1,494,0
NC_022226,0,11889,0
NC_022226,1,10032,0
NZ_CP020833,0,897,0
NZ_CP020833,1,2601,0
NZ_CP015607,0,52728,1
NZ_CP015607,1,50979,1
NC_016934,0,10,0
NC_016934,1,2098,0
NZ_CP006903,0,1609,0
NZ_CP006903,1,159,0
NZ_CP011489,0,1863,0
NZ_CP011489,1,5,0
NZ_CP017091,0,28402,1
NZ_CP017091,1,26537,0
NZ_CP024278,0,1652,0
NZ_CP009902,0,2864,0
NZ_CP009902,1,1152,0
NZ_CP013285,0,2038,0
NZ_CP013285,1,333,0
NZ_CP013698,0,585,0
NZ_CP013698,1,3004,0
NZ_CP018331,0,11386,0
NZ_CP018331,1,8925,0
NC_021807,0,3067,0
NC_021807,1,1518,0
NZ_CP016072,0,18955,0
NZ_CP016072,1,17255,0
NZ_CP015626,0,27757,1
NZ_CP015626,1,29458,1
NC_021004,0,1291,0
NC_021004,1,256,0
NC_016788,0,4872,0
NC_016788,1,7329,0
NZ_CP005997,0,3140,0
NZ_CP005997,1,1393,0
NZ_CP011414,0,4328,0
NZ_CP011414,1,2795,0
NZ_CP017676,0,1572,0
NZ_CP017676,1,3321,0
NZ_CP017466,0,10260,0
NZ_CP017466,1,8413,0
NZ_CP014441,0,12952,0
NZ_CP014441,1,11087,0
NZ_CP007676,0,13102,0
NZ_CP007676,1,11237,0
NZ_CP017704,0,2921,0
NZ_CP017704,1,1167,0
NZ_CP015378,0,2023,0
NZ_CP015378,1,3912,0
NZ_CP019743,0,2317,0
NZ_CP019743,1,555,0
NZ_CP014835,0,7555,0
NZ_CP014835,1,6010,0
NC_010556,0,23073,0
NC_010556,1,21212,0
NZ_AP014696,0,57121,1
NZ_AP014696,1,55367,1
NZ_CP014204,0,1150682,37
NZ_CP014204,1,1152465,37
NZ_CP017042,0,14252,0
NZ_CP017042,1,12461,0
NC_020537,0,13157,0
NC_020537,1,10908,0
NC_016799,0,11976,0
NC_016799,1,14332,0
NZ_CP011325,0,132,0
NZ_CP011325,1,1410,0
NC_020506,0,9632,0
NC_020506,1,7240,0
NC_020526,0,1510,0
NC_020526,1,3061,0
NZ_CP015438,0,4737,0
NZ_CP015438,1,3048,0
NZ_CP007600,0,252513,8
NZ_CP007600,1,250808,8
NZ_CP009335,0,4143,0
NZ_CP009335,1,2431,0
NZ_CP009369,0,2865,0
NZ_CP009369,1,1152,0
NZ_CP017762,0,3245,0
NZ_CP017762,1,5300,0
NZ_CP018004,0,6074,0
NZ_CP018004,1,7778,0
NZ_CP017305,0,778,0
NZ_CP017305,1,1049,0
NZ_CP021532,0,84060,1
NZ_CP014953,0,189,0
NZ_CP014793,0,40759,0
NZ_CP014793,1,42507,0
NZ_CP009236,0,1458,0
NZ_CP009236,1,3166,0
NZ_CP015966,0,2822,0
NZ_CP015966,1,1113,0
NC_020229,0,1123,0
NC_020229,1,2810,0
NZ_CP012047,0,747,0
NZ_CP012047,1,2426,0
NZ_CP011361,0,6734,0
NZ_CP011361,1,4997,0
NZ_CP020449,0,370,0
NZ_CP020449,1,1173,0
NZ_CP021058,0,2730,0
NZ_CP021058,1,1070,0
NZ_CP024645,0,471861,7
NZ_CP014856,0,4952,0
NZ_CP014856,1,3213,0
NC_012563,0,23,0
NC_012563,1,1768,0
NZ_CP009318,0,4143,0
NZ_CP009318,1,2431,0
NC_012815,0,3777,0
NC_012815,1,1551,0
NZ_CP007526,0,969,0
NZ_CP007526,1,2673,0
NZ_CP006861,0,329,0
NZ_CP006861,1,2033,0
NC_020291,0,6249,0
NC_020291,1,7987,0
NZ_CP015282,0,808,0
NZ_CP015282,1,753,0
NC_016779,0,3203,0
NC_016779,1,4914,0
NZ_CP009557,0,199,0
NZ_CP009557,1,2234,0
NZ_CP014023,0,15511,0
NZ_CP014023,1,13675,0
NZ_CP010088,0,2427,0
NZ_CP010088,1,4140,0
NZ_CP014907,0,1390,0
NZ_CP014907,1,300,0
NZ_CP019963,0,93650,3
NZ_CP019963,1,96256,3
NZ_CP015731,0,15176,0
NZ_CP015731,1,17032,0
NZ_CP014139,0,4952,0
NZ_CP014139,1,3403,0
NZ_CP012018,0,15730,0
NZ_CP012018,1,13865,0
NZ_CP020619,0,13032,0
NZ_CP020619,1,11167,0
NZ_CP008776,0,4975,0
NZ_CP008776,1,3427,0
NC_017022,0,9396,0
NC_017022,1,11090,0
NZ_CP010052,0,3140,0
NZ_CP010052,1,1393,0
NC_012669,0,1370,0
NC_012669,1,3383,0
NZ_CP020019,0,29265,1
NZ_CP020019,1,27400,0
NZ_CP018863,0,41844,0
NZ_CP018863,1,43755,0
NZ_CP020102,0,3126,0
NZ_CP020102,1,1379,0
NC_017188,0,28428,0
NC_017188,1,26685,0
NZ_CP009268,0,3153,0
NZ_CP009268,1,1367,0
NZ_CP021201,0,3489,0
NZ_CP013957,0,15932,0
NZ_CP013957,1,14067,0
NZ_CP011535,0,4951,0
NZ_CP011535,1,3403,0
NZ_CP016808,0,2086,0
NZ_CP016808,1,343,0
NZ_CP015309,0,585,0
NZ_CP015309,1,3003,0
NZ_CP010295,0,12849,0
NZ_CP010295,1,10984,0
NZ_AP013294,0,4338,0
NZ_AP013294,1,2495,0
NZ_CP018007,0,3871,0
NZ_CP018007,1,5487,0
NZ_CP021335,0,55957,1
NZ_CP021484,0,10709,0
NZ_CP021484,1,9022,0
NZ_CP023581,0,2091,0
NZ_CP009941,0,68988,1
NZ_CP009941,1,70701,1
NC_017208,0,2134,0
NC_017208,1,423,0
NZ_CP008695,0,130805,7
NZ_CP008695,1,132338,7
NZ_CP014252,0,765,0
NZ_CP014252,1,2469,0
NZ_CP008921,0,4180,0
NZ_CP008921,1,5732,0
NZ_CP020451,0,768,0
NZ_CP020451,1,793,0
NC_022524,0,3735,0
NC_022524,1,1785,0
NZ_CP016595,0,2157,0
NZ_CP016595,1,445,0
NC_012926,0,880,0
NC_012926,1,651,0
NZ_CP024549,0,1521,0
NZ_AP012333,0,7170,0
NZ_AP012333,1,4766,0
NZ_CP015817,0,9163,0
NZ_CP015817,1,11028,0
NZ_CP018768,0,12695,0
NZ_CP018768,1,10830,0
NZ_CP004353,0,16629,0
NZ_CP004353,1,14176,0
NZ_CP014160,0,3175,0
NZ_CP014160,1,1434,0
NC_016599,0,45303,1
NC_016599,1,43401,1
NZ_CP018133,0,33596,0
NZ_CP018133,1,31852,0
NZ_CP012136,0,566,0
NZ_CP012136,1,2984,0
NZ_CP017690,0,4536,0
NZ_CP017690,1,2860,0
NZ_CP009541,0,2414,0
NZ_CP009541,1,4126,0
NZ_CP009681,0,18338,0
NZ_CP009681,1,20203,0
NZ_CP014963,0,18665,0
NZ_CP014963,1,20283,0
NZ_CP020816,0,1458,0
NZ_CP020816,1,3166,0
NZ_CP010520,0,17366,0
NZ_CP010520,1,19133,0
NZ_CP013908,0,943,0
NZ_CP013908,1,599,0
NZ_CP007018,0,329,0
NZ_CP007018,1,2033,0
NC_011899,0,386,0
NC_011899,1,2302,0
NZ_CP014170,0,3176,0
NZ_CP014170,1,1360,0
NZ_CP012721,0,3202,0
NZ_CP012721,1,4913,0
NZ_CP008837,0,329,0
NZ_CP008837,1,2033,0
NZ_CP012837,0,3252,0
NZ_CP012837,1,833,0
NZ_CP013149,0,44637,1
NZ_CP013149,1,46345,1
NZ_CP007755,0,8071,0
NZ_CP007755,1,5845,0
NZ_CP016491,0,4893,0
NZ_CP016491,1,3185,0
NZ_CP011415,0,4353,0
NZ_CP011415,1,2820,0
NZ_CP018057,0,27858,0
NZ_CP018057,1,26003,0
NZ_CP010792,0,3203,0
NZ_CP010792,1,4914,0
NZ_CP018630,0,268,0
NZ_CP018630,1,1488,0
NZ_CP009605,0,2428,0
NZ_CP009605,1,4141,0
NZ_AP017377,0,9229,0
NZ_AP017377,1,11094,0
NC_011658,0,3203,0
NC_011658,1,4915,0
NZ_CP009045,0,3812,0
NZ_CP009045,1,1586,0
NC_019842,0,4166,0
NC_019842,1,2422,0
NZ_CP010998,0,10087,0
NZ_CP010998,1,11953,0
NZ_CP012099,0,1549,0
NZ_CP012099,1,162,0
NC_020244,0,3524,0
NC_020244,1,1598,0
NZ_CP010406,0,4075,0
NZ_CP010406,1,2331,0
NZ_CP013749,0,2810,0
NZ_CP013749,1,1101,0
NZ_CP014162,0,11557,0
NZ_CP014162,1,13375,0
NC_022113,0,6327,0
NC_022113,1,4462,0
NZ_CP006819,0,742,0
NZ_CP006819,1,819,0
NC_022245,0,550,0
NC_022245,1,2085,0
NZ_CP024269,0,1661,0
NZ_CP007409,0,3193,0
NZ_CP007409,1,1383,0
NZ_CP015187,0,566,0
NZ_CP015187,1,2985,0
NZ_CP007041,0,4976,0
NZ_CP007041,1,3428,0
NZ_CP019616,0,2039,0
NZ_CP019616,1,334,0
NZ_CP016777,0,360,0
NZ_CP016777,1,2083,0
NZ_CP015100,0,209,0
NZ_CP015100,1,3004,0
NZ_CP017247,0,32671,0
NZ_CP017247,1,30924,0
NZ_CP012979,0,15452,0
NZ_CP012979,1,13587,0
NZ_CP016757,0,13387,0
NZ_CP016757,1,11583,0
NZ_CP013688,0,19616,0
NZ_CP013688,1,21152,1
NZ_CP021647,0,514044,43
NZ_CP018205,0,13033,0
NZ_CP018205,1,11168,0
NZ_CP009215,0,33283,1
NZ_CP009215,1,31088,1
NZ_CP011013,0,1506,0
NZ_CP011013,1,3150,0
NZ_AP014944,0,19863,0
NZ_AP014944,1,18165,0
NZ_CP017071,0,2923,0
NZ_CP017071,1,4601,0
NZ_CP018136,0,827,0
NZ_CP018136,1,719,0
NC_011901,0,15357,0
NC_011901,1,16947,0
NC_020559,0,112,0
NC_020559,1,2091,0
NZ_CP016778,0,33570,2
NZ_CP016778,1,35296,2
NZ_CP012366,0,34613,1
NZ_CP012366,1,32918,1
NZ_CP014261,0,1045,0
NZ_CP014261,1,2744,0
NZ_CP001970,0,3203,0
NZ_CP001970,1,4914,0
NZ_CP007242,0,72848,1
NZ_CP007242,1,74463,1
NZ_CP020858,0,57,0
NZ_CP020858,1,1758,0
NZ_CP012920,0,5359,0
NZ_CP012920,1,7030,0
NZ_CP018061,0,3836,0
NZ_CP018061,1,2133,0
NZ_CP015283,0,711,0
NZ_CP015283,1,850,0
NZ_CP013722,0,330,0
NZ_CP013722,1,2034,0
NZ_CP024260,0,1660,0
NZ_CP021059,0,1519,0
NZ_CP021059,1,141,0
NZ_CP018335,0,30826,0
NZ_CP018335,1,29032,0
NZ_CP007571,0,2077,0
NZ_CP007571,1,535,0
NZ_CP016175,0,1509,0
NZ_CP016175,1,3060,0
NZ_CP018152,0,4074,0
NZ_CP018152,1,2330,0
NZ_CP009697,0,4143,0
NZ_CP009697,1,2431,0
NZ_CP009641,0,4143,0
NZ_CP009641,1,2431,0
NZ_CP019640,0,3977,0
NZ_CP019640,1,2306,0
NC_020207,0,444,0
NC_020207,1,1250,0
NZ_CP018933,0,5539,0
NZ_CP018933,1,7251,0
NZ_CP015173,0,24075,0
NZ_CP015173,1,25941,0
NZ_CP007169,0,969,0
NZ_CP007169,1,2673,0
NZ_CP013745,0,12507,0
NZ_CP013745,1,14475,0
NZ_CP020375,0,4170,0
NZ_CP020375,1,2429,0
NZ_CP014407,0,12850,0
NZ_CP014407,1,10985,0
NZ_CP012593,0,16539,0
NZ_CP012593,1,14674,0
NZ_CP021487,0,10708,0
NZ_CP021487,1,9021,0
NZ_CP023963,0,86120,1
NC_016789,0,11875,0
NC_016789,1,14320,0
NZ_CP019768,0,3251,0
NZ_CP019768,1,832,0
NZ_CP019164,0,333,0
NZ_CP019164,1,2038,0
NZ_CP024240,0,1646,0
NZ_CP014429,0,12952,0
NZ_CP014429,1,11087,0
NZ_CP024147,0,72969,1
NZ_CP019622,0,20079,0
NZ_CP019622,1,18375,0
NC_023037,0,3373,0
NC_023037,1,1378,0
NZ_CP024458,0,1470,0
NZ_CP016539,0,11549,0
NZ_CP016539,1,9876,0
NZ_CP013101,0,4471,0
NZ_CP013101,1,2436,0
NZ_CP018100,0,3234,0
NZ_CP018100,1,1486,0
NZ_CP017124,0,6383,0
NZ_CP017124,1,4660,0
NZ_CP007688,0,1046,0
NZ_CP007688,1,2750,0
NZ_CP012692,0,13904,0
NZ_CP012692,1,12039,0
NZ_CP020772,0,5324,0
NZ_CP020772,1,7106,0
NZ_CP011512,0,78,0
NZ_CP011512,1,2052,0
NZ_CP024056,0,77474,1
NZ_CP012068,0,11142,0
NZ_CP012068,1,12760,0
NZ_CP015975,0,3140,0
NZ_CP015975,1,1393,0
NZ_CP012729,0,3203,0
NZ_CP012729,1,4914,0
NZ_CP014150,0,440,0
NZ_CP014150,1,1298,0
NC_021314,0,6034,0
NC_021314,1,7584,0
NZ_CP014780,0,1416,0
NZ_CP014780,1,3124,0
NZ_CP012152,0,11609,0
NZ_CP012152,1,13265,0
NZ_CP018249,0,32652,0
NZ_CP018249,1,30905,0
NZ_CP010890,0,16544,0
NZ_CP010890,1,14679,0
NZ_CP011541,0,7,0
NZ_CP011541,1,2325,0
NZ_CP017677,0,17386,0
NZ_CP017677,1,15522,0
NC_022571,0,24902,0
NC_022571,1,23168,0
NZ_CP013654,0,3193,0
NZ_CP013654,1,1577,0
NZ_CP024570,0,1521,0
NZ_CP011329,0,1551,0
NZ_CP011329,1,3088,0
NZ_CP007008,0,329,0
NZ_CP007008,1,2033,0
NZ_CP019591,0,3479,0
NZ_CP019591,1,13191,0
NZ_CP007176,0,12850,0
NZ_CP007176,1,10985,0
NZ_CP014635,0,3550,0
NZ_CP014635,1,5688,0
NZ_CP014444,0,12952,0
NZ_CP014444,1,11087,0
NZ_CP015222,0,3114,0
NZ_CP015222,1,1367,0
NZ_CP014912,0,152970,4
NZ_CP014912,1,151240,4
NZ_CP011974,0,2719,0
NZ_CP011974,1,976,0
NZ_CP016770,0,8641,0
NZ_CP016770,1,6917,0
NZ_CP007512,0,4496,0
NZ_CP007512,1,2783,0
NZ_CP024521,0,1507,0
NZ_CP021549,0,1455,0
NZ_CP007492,0,1079,0
NZ_CP007492,1,2783,0
NZ_CP017763,0,3333,0
NZ_CP017763,1,1585,0
NZ_CP018102,0,17602,0
NZ_CP018102,1,15896,0
NZ_CP015188,0,566,0
NZ_CP015188,1,2985,0
NC_011900,0,1424,0
NC_011900,1,2970,0
NZ_CP007160,0,2039,0
NZ_CP007160,1,334,0
NZ_CP014542,0,4976,0
NZ_CP014542,1,3428,0
NZ_CP024489,0,1459,0
NZ_CP011686,0,3941,0
NZ_CP011686,1,2199,0
NZ_CP007670,0,13011,0
NZ_CP007670,1,11146,0
NZ_CP018962,0,1663,0
NZ_CP016073,0,844,0
NZ_CP016073,1,2544,0
NZ_CP020020,0,19882,0
NZ_CP020020,1,18017,0
NZ_CP013943,0,3925,0
NZ_CP013943,1,5804,0
NZ_CP007197,0,936,0
NZ_CP007197,1,2640,0
NZ_CP014840,0,34756,0
NZ_CP014840,1,36502,0
NC_020529,0,13187,0
NC_020529,1,10947,0
NC_020507,0,3140,0
NC_020507,1,1393,0
NZ_CP017354,0,1666,0
NZ_CP017354,1,42,0
NZ_CP009575,0,14766,0
NZ_CP009575,1,13061,0
NZ_CP020827,0,897,0
NZ_CP020827,1,2601,0
NZ_CP012021,0,651,0
NZ_CP012021,1,2355,0
NZ_CP011914,0,3400,0
NZ_CP011914,1,5129,0
NZ_CP016015,0,223816,10
NZ_CP016863,0,26620,0
NZ_CP016863,1,24755,0
NZ_CP010296,0,12849,0
NZ_CP010296,1,10984,0
NZ_CP018128,0,1793,0
NZ_CP018128,1,99,0
NC_017138,0,2303,0
NC_017138,1,489,0
NC_022236,0,550,0
NC_022236,1,2085,0
NZ_CP020406,0,9710,0
NZ_CP020406,1,11546,0
NC_012004,0,4805,0
NC_012004,1,3256,0
NC_019965,0,9,0
NC_019965,1,2098,0
NZ_AP014585,0,4976,0
NZ_AP014585,1,3428,0
NC_022246,0,858,0
NC_022246,1,2391,0
NZ_CP016779,0,16125,1
NZ_CP016779,1,17861,1
NZ_CP017577,0,4147,0
NZ_CP017577,1,2435,0
NZ_CP010556,0,10305,0
NZ_CP010556,1,12048,0
NZ_CP006058,0,2328,0
NZ_CP006058,1,3943,0
NZ_CP014335,0,2838,0
NZ_CP014335,1,4516,0
NZ_CP017060,0,2940,0
NZ_CP017060,1,4651,0
NZ_CP011155,0,3206,0
NZ_CP011155,1,4917,0
NZ_CP021495,0,4035,0
NZ_CP021495,1,2421,0
NZ_CP011115,0,3140,0
NZ_CP011115,1,1393,0
NZ_CP009913,0,810,0
NZ_CP009913,1,750,0
NZ_CP017694,0,4534,0
NZ_CP017694,1,2858,0
NZ_CP017094,0,26461,0
NZ_CP017094,1,24596,0
NZ_CP021181,0,678446,11
NC_021486,0,1036,0
NC_021486,1,506,0
NC_021872,0,3043,0
NC_021872,1,1386,0
NZ_CP013651,0,3786,0
NZ_CP013651,1,5362,0
NZ_CP021454,0,35468,0
NZ_CP014219,0,161,0
NZ_CP014219,1,1915,0
NZ_CP012725,0,3203,0
NZ_CP012725,1,4914,0
NZ_CP013699,0,585,0
NZ_CP013699,1,3004,0
NZ_CP019978,0,1035,0
NZ_CP019978,1,507,0
NZ_CP013182,0,13393,0
NZ_CP013182,1,11528,0
NZ_CP011150,0,3231,0
NZ_CP011150,1,1483,0
NZ_CP006837,0,803,0
NZ_CP006837,1,906,0
NZ_CP004406,0,1438,0
NZ_CP004406,1,3146,0
NZ_CP007684,0,1046,0
NZ_CP007684,1,2750,0
NZ_CP006862,0,329,0
NZ_CP006862,1,2033,0
NZ_CP019617,0,1628,0
NZ_CP019617,1,77,0
NZ_CP015350,0,2999,0
NZ_CP015350,1,4711,0
NZ_CP015108,0,14599,0
NZ_CP015108,1,16286,0
NC_022794,0,70476,2
NC_022794,1,72332,2
NC_022604,0,15934,0
NC_022604,1,14069,0
NZ_CP009686,0,2862,0
NZ_CP009686,1,1151,0
NZ_CP013018,0,3154,0
NZ_CP013018,1,1368,0
NZ_CP009761,0,15411,0
NZ_CP009761,1,13616,0
NZ_CP007019,0,329,0
NZ_CP007019,1,2033,0
NC_016800,0,4752,0
NC_016800,1,7203,0
NZ_CP024138,0,55548,1
NZ_CP024542,0,1465,0
NZ_CP013246,0,1709,0
NZ_CP013246,1,46,0
NZ_CP018927,0,904,0
NZ_CP014990,0,1079,0
NZ_CP014990,1,2822,0
NZ_CP020861,0,1666,0
NZ_CP020861,1,42,0
NZ_AP014956,0,5406,0
NZ_AP014956,1,7283,0
NZ_CP024504,0,1469,0
NC_020540,0,4225,0
NC_020540,1,2677,0
NZ_CP012646,0,112,0
NZ_CP012646,1,1435,0
NZ_AP014864,0,3136,0
NZ_AP014864,1,4848,0
NZ_CP006905,0,1712,0
NZ_CP006905,1,73,0
NC_016616,0,100882,2
NC_016616,1,99147,2
NC_021823,0,2038,0
NC_021823,1,333,0
NC_020819,0,2384,0
NC_020819,1,504,0
NZ_CP021696,0,1456,0
NZ_CP012968,0,10183,0
NZ_CP012968,1,12043,0
NC_021827,0,986,0
NC_021827,1,719,0
NZ_CP019592,0,31186,1
NZ_CP019592,1,29321,1
NZ_CP016316,0,3137,0
NZ_CP016316,1,4849,0
NZ_CP012384,0,88859,3
NZ_CP012384,1,87164,3
NZ_CP020459,0,389,0
NZ_CP020459,1,2109,0
NZ_CP013849,0,292,0
NZ_CP013849,1,2038,0
NZ_CP012695,0,585,0
NZ_CP012695,1,3004,0
NZ_CP010993,0,4248,0
NZ_CP010993,1,2213,0
NZ_CP015435,0,3358,0
NZ_CP015435,1,1665,0
NZ_CP014861,0,12096,0
NZ_CP014861,1,10207,0
NZ_AP017457,0,141487,8
NZ_AP017457,1,143231,8
NZ_CP019572,0,11922,0
NZ_CP019572,1,14170,0
NZ_CP019623,0,936,0
NZ_CP019623,1,2640,0
NZ_CP013911,0,1092,0
NZ_CP013911,1,2937,0
NC_022665,0,661,0
NC_022665,1,2212,0
NZ_CP015516,0,7377,0
NZ_CP015516,1,5682,0
NZ_CP013843,0,46,0
NZ_CP013843,1,1708,0
NZ_CP021361,0,428831,10
NZ_CP017098,0,3169,0
NZ_CP017098,1,943,0
NZ_CP013980,0,1871,0
NZ_CP013980,1,3730,0
NZ_CP014163,0,6089,0
NZ_CP014163,1,4397,0
NZ_CP013476,0,13188,0
NZ_CP013476,1,14840,0
NZ_CP017775,0,3670,0
NZ_CP017775,1,1928,0
NZ_CP017142,0,13249,0
NZ_CP017142,1,14801,0
NZ_CP012482,0,32232,0
NZ_CP012482,1,30483,0
NZ_CP017705,0,2578,0
NZ_CP017705,1,804,0
NZ_CP013289,0,987,0
NZ_CP013289,1,718,0
NZ_CP018137,0,287,0
NZ_CP018137,1,1833,0
NZ_CP009596,0,2427,0
NZ_CP009596,1,4140,0
NZ_CP019769,0,585,0
NZ_CP019769,1,3004,0
NZ_CP010053,0,3140,0
NZ_CP010053,1,1393,0
NZ_CP009762,0,3318,0
NZ_CP009762,1,5016,0
NZ_CP014794,0,40758,0
NZ_CP014794,1,42506,0
NZ_CP010999,0,807,0
NZ_CP010999,1,753,0
NZ_CP014409,0,12952,0
NZ_CP014409,1,11087,0
NZ_CP015645,0,15460,0
NZ_CP015645,1,13595,0
NC_021194,0,2,0
NC_021194,1,2090,0
NZ_CP010586,0,645,0
NZ_CP010586,1,2459,0
NZ_CP014341,0,585,0
NZ_CP014341,1,3004,0
NZ_CP016371,0,4044,0
NZ_CP016371,1,2430,0
NZ_CP009968,0,2427,0
NZ_CP009968,1,4140,0
NZ_CP019979,0,130,0
NZ_CP019979,1,1407,0
NC_012984,0,1440,0
NC_012984,1,3146,0
NZ_CP015443,0,3955,0
NZ_CP015443,1,2339,0
NZ_CP009300,0,2427,0
NZ_CP009300,1,4140,0
NZ_CP008698,0,3140,0
NZ_CP008698,1,1393,0
NZ_CP015857,0,2816,0
NZ_CP015857,1,1107,0
NZ_CP010089,0,62692,1
NZ_CP010089,1,64405,1
NZ_CP015338,0,525,0
NZ_CP015338,1,2287,0
NZ_CP014543,0,585,0
NZ_CP014543,1,3004,0
NZ_CP007009,0,329,0
NZ_CP007009,1,2033,0
NZ_CP016598,0,1862,0
NZ_CP016598,1,174,0
NZ_CP021498,0,3604,0
NZ_CP021498,1,1857,0
NZ_CP007689,0,1046,0
NZ_CP007689,1,2750,0
NZ_CP009920,0,5001,0
NZ_CP009920,1,3172,0
NZ_CP020352,0,31742,0
NZ_CP020352,1,29994,0
NZ_CP017679,0,17341,0
NZ_CP017679,1,15476,0
NC_017026,0,9,0
NC_017026,1,2098,0
NZ_CP015593,0,1079,0
NZ_CP015593,1,2783,0
NZ_CP016760,0,33321,1
NZ_CP016760,1,35130,1
NZ_CP007170,0,1050,0
NZ_CP007170,1,2754,0
NZ_CP021722,0,1660,0
NZ_CP020773,0,2508,0
NZ_CP020773,1,804,0
NZ_CP008846,0,3203,0
NZ_CP008846,1,4914,0
NZ_CP010867,0,942,0
NZ_CP010867,1,600,0
NZ_CP009325,0,18112,0
NZ_CP009325,1,19824,0
NC_020230,0,8935,0
NC_020230,1,6445,0
NZ_CP018197,0,3054,0
NZ_CP018197,1,1306,0
NZ_CP012722,0,3203,0
NZ_CP012722,1,4914,0
NZ_CP009611,0,1509,0
NZ_CP009611,1,3252,0
NZ_CP021648,0,468190,11
NZ_CP016501,0,510,0
NZ_CP016501,1,2053,0
NZ_CP008813,0,1034,0
NZ_CP008813,1,508,0
NZ_CP015189,0,566,0
NZ_CP015189,1,2985,0
NC_018697,0,1662,0
NC_018697,1,3191,0
NZ_CP018903,0,3202,0
NZ_CP018903,1,4913,0
NZ_CP014174,0,46,0
NZ_CP014174,1,1708,0
NZ_CP018209,0,1123,0
NZ_CP018209,1,2832,0
NZ_CP014781,0,31567,0
NZ_CP014781,1,29820,0
NZ_CP007646,0,879,0
NZ_CP007646,1,836,0
NZ_CP021061,0,4109,0
NZ_CP021061,1,2397,0
NZ_CP017363,0,1692,0
NZ_CP017363,1,16,0
NZ_CP011024,0,3042,0
NZ_CP011024,1,1385,0
NZ_CP012970,0,15472,0
NZ_CP012970,1,13607,0
NZ_CP014264,0,22474,1
NZ_CP014264,1,20929,0
NZ_CP009423,0,12809,0
NZ_CP009423,1,10944,0
NZ_CP016877,0,738,0
NZ_CP016877,1,823,0
NZ_CP013753,0,2842,0
NZ_CP013753,1,1133,0
NZ_CP013247,0,1700,0
NZ_CP013247,1,46,0
NZ_CP010521,0,17464,0
NZ_CP010521,1,19231,0
NZ_CP017072,0,22261,0
NZ_CP017072,1,20513,0
NZ_CP007572,0,131,0
NZ_CP007572,1,1411,0
NZ_CP014915,0,7415,0
NZ_CP014915,1,9145,0
NZ_AP014596,0,4975,0
NZ_AP014596,1,3427,0
NZ_CP010905,0,26327,0
NZ_CP010905,1,24558,0
NC_020546,0,8221,0
NC_020546,1,5829,0
NC_020832,0,3140,0
NC_020832,1,1394,0
NZ_CP019165,0,333,0
NZ_CP019165,1,2038,0
NZ_CP007161,0,1851,0
NZ_CP007161,1,113,0
NZ_CP009700,0,2414,0
NZ_CP009700,1,4126,0
NZ_CP013114,0,1861,0
NZ_CP013114,1,3720,0
NZ_CP014998,0,585,0
NZ_CP014998,1,3004,0
NZ_CP020027,0,4357,0
NZ_CP020027,1,2809,0
NZ_CP009341,0,4143,0
NZ_CP009341,1,2431,0
NC_020532,0,13197,0
NC_020532,1,10948,0
NZ_CP011542,0,5356,0
NZ_CP011542,1,2737,0
NZ_CP012022,0,667,0
NZ_CP012022,1,3087,0
NZ_CP013723,0,1625,0
NZ_CP013723,1,80,0
NZ_CP010297,0,12849,0
NZ_CP010297,1,10984,0
NZ_CP015176,0,2907,0
NZ_CP015176,1,4619,0
NZ_CP013950,0,3334,0
NZ_CP013950,1,1591,0
NZ_AP017623,0,551,0
NZ_AP017623,1,1154,0
NZ_CP014872,0,1390,0
NZ_CP014872,1,300,0
NZ_CP006908,0,49,0
NZ_CP006908,1,1706,0
NZ_CP017267,0,4317,0
NZ_CP017267,1,5972,0
NZ_CP010820,0,17142,0
NZ_CP010820,1,15404,0
NZ_CP019705,0,44475,1
NZ_CP019705,1,41843,1
NZ_CP015109,0,4944,0
NZ_CP015109,1,3255,0
NZ_CP018347,0,370,0
NZ_CP018347,1,1177,0
NC_012673,0,2989,0
NC_012673,1,1129,0
NZ_CP017786,0,13357,0
NZ_CP017786,1,11608,0
NZ_CP007672,0,13158,0
NZ_CP007672,1,11293,0
NC_020410,0,4114,0
NC_020410,1,2191,0
NZ_CP020863,0,1510,0
NZ_CP020863,1,3061,0
NZ_CP009242,0,18930,0
NZ_CP009242,1,17226,0
NC_012581,0,3136,0
NC_012581,1,4847,0
NZ_CP011769,0,1666,0
