RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP010444,4609629,0.5080450075266361,"(273.324827671051, 0.9075820446014404, 327.7733612060547)",4592926,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016874,3363658,0.3838579903188731,"(181.85166478157043, 1.7944624423980713, 205.12894487380981)",1841080,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012746,3575012,0.6325033314573489,"(203.03620767593384, 0.22275686264038086, 215.22873902320862)",3572068,814818,nan,nan,nan,nan,nan,nan,nan,nan,0.525,0.475,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
NC_022270,2195939,0.4525471791338466,"(134.66915106773376, 1.36610746383667, 160.0163435935974)",2179964,761953,nan,nan,nan,nan,nan,nan,nan,nan,0.29583333333333334,0.20416666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.9333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024613,4000452,0.39084483453369767,"(250.18641304969788, 1.059680461883545, 289.13749408721924)",1045173,3990990,nan,nan,nan,nan,nan,nan,nan,nan,0.615909090909091,0.3840909090909091,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.36363636363636365,0.6363636363636364,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012144,4799793,0.5226246215201363,"(269.54455280303955, 1.3522911071777344, 320.39003705978394)",4762465,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015432,1738559,0.38180297591281054,"(137.3056435585022, 0.42487335205078125, 147.86973905563354)",1377772,1718972,139195,742960,589150,nan,nan,nan,nan,nan,0.5739583333333333,0.30938500919898093,0.2883667791158139,0.19089430705872823,0.07291666666666666,nan,nan,nan,nan,nan,0.0625,0.5625,0.125,0.125,0.125,nan,nan,nan,nan,nan,1.0,0.4384592850065996,0.17714042138594568,0.253137682805202,0.0,nan,nan,nan,nan,nan,1.0,0.4407474184559908,0.1804933617439764,0.2521062120963776,0.0,nan,nan,nan,nan,nan,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.13333333333333333,0.16666666666666666,nan,nan,nan,nan,nan
NZ_CP014665,4751034,0.5219510110851658,"(299.8838884830475, 1.8417367935180664, 325.0850088596344)",4748535,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013889,4106364,0.6770661344196471,"(257.01169180870056, 1.111196756362915, 295.4725067615509)",732536,4102626,3477435,nan,nan,nan,nan,nan,nan,nan,0.625,0.27269494219878576,0.12202380952380953,nan,nan,nan,nan,nan,nan,nan,0.25,0.42857142857142855,0.32142857142857145,nan,nan,nan,nan,nan,nan,nan,1.0,0.04101900839578726,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.03785599849459387,0.0,nan,nan,nan,nan,nan,nan,nan,0.25,0.5833333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NZ_CP024124,3991735,0.3921227235775922,"(183.34563088417053, 0.701336145401001, 206.71619033813477)",3988381,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016010,4967469,0.6491992199649359,"(279.7287037372589, 1.4049413204193115, 332.68631529808044)",4923029,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012288,2247318,0.38291376654305265,"(123.21680021286011, 0.6205716133117676, 141.12114095687866)",2247232,1062333,nan,nan,nan,nan,nan,nan,nan,nan,0.6168831168831168,0.38311688311688313,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.7142857142857143,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017706,2172769,0.3782795133767096,"(172.05476307868958, 0.9211440086364746, 197.4383363723755)",1177230,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017293,6816227,0.6607175788012929,"(407.92884373664856, 2.776202440261841, 494.9013903141022)",2923346,6797245,1189286,6174749,nan,nan,nan,nan,nan,nan,0.5213836477987421,0.3481132075471698,0.23199398018263573,0.20695778255605238,nan,nan,nan,nan,nan,nan,0.06666666666666667,0.06666666666666667,0.6,0.26666666666666666,nan,nan,nan,nan,nan,nan,1.0,0.0,0.4026310196019125,0.21444459870009566,nan,nan,nan,nan,nan,nan,1.0,0.0,0.4020744608770581,0.21464439315933406,nan,nan,nan,nan,nan,nan,0.018867924528301886,0.7924528301886793,0.05660377358490566,0.1320754716981132,nan,nan,nan,nan,nan,nan
NZ_CP016646,2173686,0.5164526983198126,"(141.180828332901, 0.6637561321258545, 160.5258231163025)",566530,944021,nan,nan,nan,nan,nan,nan,nan,nan,0.9392857142857143,0.060714285714285714,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.8571428571428571,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008713,1654902,0.28095379665986264,"(77.5020432472229, 0.42351460456848145, 87.04583621025085)",1899,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023564,3953253,0.7156749137988386,"(290.40240836143494, 0.6548388004302979, 313.2998204231262)",2049030,1703754,2500868,2986017,1131310,404857,3642505,nan,nan,nan,0.5721590909090909,0.4868255485081918,0.43038152929061557,0.3719016543317991,0.31629518961560565,0.12868994329146277,0.06306818181818181,nan,nan,nan,0.09090909090909091,0.12727272727272726,0.12727272727272726,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.16363636363636364,nan,nan,nan,1.0,0.9294661039551922,0.7164448767630494,0.41198512684541644,0.5702235679882018,0.11433125715809787,0.0,nan,nan,nan,1.0,0.926926999168484,0.7164448767630494,0.41198512684541644,0.5676844632014936,0.11179215237138958,0.0,nan,nan,nan,0.5,0.0,0.0,0.125,0.125,0.125,0.125,nan,nan,nan
NZ_CP014663,4836393,0.5217264188414796,"(235.18831276893616, 0.18135476112365723, 241.11562943458557)",4833889,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011239,4104277,0.6770836861157276,"(233.75156950950623, 1.7163658142089844, 281.8777070045471)",579133,70160,3320941,3740516,nan,nan,nan,nan,nan,nan,0.6249999999999999,0.4178810515837109,0.36675092658321473,0.039351851851851846,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.07407407407407407,nan,nan,nan,nan,nan,nan,1.0,0.4199321432763834,0.4781824791979367,0.0,nan,nan,nan,nan,nan,nan,1.0,0.41825872972512695,0.4795619678756631,0.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.5,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP024964,845295,0.2663377873996652,"(59.57818102836609, 0.35637712478637695, 65.78097367286682)",414514,341863,845153,773588,nan,nan,nan,nan,nan,nan,0.65625,0.5054913059492716,0.21875,0.11818938747904881,nan,nan,nan,nan,nan,nan,0.125,0.125,0.375,0.375,nan,nan,nan,nan,nan,nan,1.0,0.8241070499054574,0.0,0.17326367116097433,nan,nan,nan,nan,nan,nan,1.0,0.8228581738916292,0.0,0.1744938787552209,nan,nan,nan,nan,nan,nan,0.0,0.0,0.5,0.5,nan,nan,nan,nan,nan,nan
NZ_CP019020,4913259,0.5065792379355536,"(243.43677949905396, 1.6296782493591309, 284.51028990745544)",11219,4389701,nan,nan,nan,nan,nan,nan,nan,nan,0.625,0.375,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.7,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.2,0.8,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009685,4636831,0.5079061540090635,"(258.17090344429016, 2.052410125732422, 314.1620707511902)",1598068,4501237,nan,nan,nan,nan,nan,nan,nan,nan,0.540625,0.459375,nan,nan,nan,nan,nan,nan,nan,nan,0.0625,0.9375,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016385,4852920,0.522033950693603,"(302.0823528766632, 1.8781070709228516, 342.46159172058105)",4083007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009091,4671261,0.5209589016755861,"(288.5294690132141, 1.476529598236084, 340.7565221786499)",3942478,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019986,4929789,0.5203545222726571,"(275.65508913993835, 0.702143669128418, 317.4266879558563)",3715932,28,nan,nan,nan,nan,nan,nan,nan,nan,0.31547619047619047,0.18452380952380953,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.7619047619047619,0.23809523809523808,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012087,4107443,0.6770574783387134,"(236.5886881351471, 0.5636789798736572, 270.0005874633789)",733554,4103705,3478511,nan,nan,nan,nan,nan,nan,nan,0.625,0.27266941575062065,0.12202380952380953,nan,nan,nan,nan,nan,nan,nan,0.25,0.42857142857142855,0.32142857142857145,nan,nan,nan,nan,nan,nan,nan,1.0,0.04096593976209213,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.03780696133562846,0.0,nan,nan,nan,nan,nan,nan,nan,0.25,0.5833333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NC_016857,4878013,0.5218335826493288,"(342.4359087944031, 2.533895254135132, 397.34371304512024)",4107971,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019433,2300992,0.3830786895391205,"(155.48427438735962, 0.6931881904602051, 176.99209642410278)",1516724,1699929,nan,nan,nan,nan,nan,nan,nan,nan,0.60625,0.39375,nan,nan,nan,nan,nan,nan,nan,nan,0.125,0.875,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.7,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010129,4527935,0.509202097644953,"(245.91185021400452, 1.6514346599578857, 299.2288610935211)",3298825,4125597,108477,nan,nan,nan,nan,nan,nan,nan,0.6015625,0.3471962270089549,0.2421875,nan,nan,nan,nan,nan,nan,nan,0.25,0.1875,0.5625,nan,nan,nan,nan,nan,nan,nan,1.0,0.3818924540179099,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.3818924540179099,0.0,nan,nan,nan,nan,nan,nan,nan,0.15625,0.4375,0.40625,nan,nan,nan,nan,nan,nan,nan
NZ_CP016357,4712541,0.522430892378443,"(300.8276791572571, 1.3014659881591797, 347.97967886924744)",4688546,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014979,4884395,0.5212434702762574,"(262.9773781299591, 1.0942537784576416, 310.3165981769562)",1977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008808,1800764,0.33207738493217326,"(150.9684407711029, 0.5369021892547607, 160.66001510620117)",496427,1581042,1800218,nan,nan,nan,nan,nan,nan,nan,0.5708333333333334,0.3346801286713707,0.31666666666666665,nan,nan,nan,nan,nan,nan,nan,0.2,0.2,0.6,nan,nan,nan,nan,nan,nan,nan,1.0,0.4431647693956366,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.44555574528984626,0.0,nan,nan,nan,nan,nan,nan,nan,0.08333333333333333,0.25,0.6666666666666666,nan,nan,nan,nan,nan,nan,nan
NZ_CP010235,5399183,0.5087458602533013,"(333.6095862388611, 1.4217209815979004, 383.1469039916992)",3452691,3964042,81891,4906507,nan,nan,nan,nan,nan,nan,0.5741176470588235,0.5154215994353541,0.23029411764705882,0.19574925293976708,nan,nan,nan,nan,nan,nan,0.12,0.36,0.48,0.04,nan,nan,nan,nan,nan,nan,1.0,0.7479020224001199,0.0,0.28326321176188707,nan,nan,nan,nan,nan,nan,1.0,0.7479020224001199,0.0,0.28326321176188707,nan,nan,nan,nan,nan,nan,0.17647058823529413,0.17647058823529413,0.20588235294117646,0.4411764705882353,nan,nan,nan,nan,nan,nan
NC_010161,2619061,0.38856063299022053,"(134.32729840278625, 0.5376582145690918, 153.351571559906)",2607566,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017797,2868375,0.3803742537150826,"(226.39653372764587, 1.453620433807373, 258.94669580459595)",5587,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007518,4796281,0.6162330772529799,"(318.89860463142395, 2.364564895629883, 369.80770325660706)",4796163,1149656,nan,nan,nan,nan,nan,nan,nan,nan,0.5767045454545454,0.4232954545454546,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.125,0.875,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016563,4751227,0.5219188643270465,"(302.81276416778564, 1.3958446979522705, 337.3719222545624)",4016909,807862,125,nan,nan,nan,nan,nan,nan,nan,0.3075,0.12083333333333333,0.07166666666666666,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.48,0.4,0.12,nan,nan,nan,nan,nan,nan,nan
NZ_CP013891,4103084,0.6770963012212278,"(282.6171085834503, 1.1780202388763428, 314.5675835609436)",733524,45310,3474317,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.2840643809464599,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.1045689215492386,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.10161867216667102,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP022874,4166290,0.4627131092650776,"(281.85712790489197, 1.3929481506347656, 326.3819365501404)",32433,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021717,4442936,0.44809625887026056,"(265.2461278438568, 0.994647741317749, 292.53206849098206)",1176855,417620,4391311,nan,nan,nan,nan,nan,nan,nan,0.5868055555555556,0.3294461215133422,0.24537037037037035,nan,nan,nan,nan,nan,nan,nan,0.125,0.375,0.5,nan,nan,nan,nan,nan,nan,nan,1.0,0.3240976737105523,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.32239051604652014,0.0,nan,nan,nan,nan,nan,nan,nan,0.2222222222222222,0.2962962962962963,0.48148148148148145,nan,nan,nan,nan,nan,nan,nan
NZ_CP009093,4702741,0.5216912859968261,"(303.64584398269653, 0.9372286796569824, 340.3734941482544)",3973899,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010284,4827959,0.5221287090466178,"(228.2598741054535, 0.8597445487976074, 260.37484884262085)",783199,2001977,nan,nan,nan,nan,nan,nan,nan,nan,0.3720588235294118,0.12794117647058822,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.5882352941176471,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019411,4651794,0.5228728959192948,"(279.8265378475189, 1.7740941047668457, 309.24947476387024)",3912928,1954941,40,nan,nan,nan,nan,nan,nan,nan,0.3059210526315789,0.11293859649122806,0.08114035087719298,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.3684210526315789,0.15789473684210525,nan,nan,nan,nan,nan,nan,nan
NZ_CP012635,5048243,0.506484731420417,"(334.8720006942749, 0.3754761219024658, 347.9465630054474)",5003875,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013798,2350911,0.37636133396798094,"(154.99837064743042, 1.4999918937683105, 173.53643155097961)",2350821,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015434,1775503,0.38217226329665455,"(116.7541925907135, 0.5188901424407959, 131.89860701560974)",1366737,453417,46329,nan,nan,nan,nan,nan,nan,nan,0.6465686274509804,0.20735294117647057,0.149869162721109,nan,nan,nan,nan,nan,nan,nan,0.23333333333333334,0.3,0.4666666666666667,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.004893600272887093,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.010269325121352889,nan,nan,nan,nan,nan,nan,nan,0.35294117647058826,0.5294117647058824,0.11764705882352941,nan,nan,nan,nan,nan,nan,nan
NZ_CP019204,4777591,0.5220651998046715,"(261.7735879421234, 1.417961835861206, 309.0438299179077)",4740278,3140191,nan,nan,nan,nan,nan,nan,nan,nan,0.35543478260869565,0.14456521739130435,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.5217391304347826,0.4782608695652174,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011584,4876110,0.5537811903340983,"(342.29824471473694, 2.1721885204315186, 388.1605477333069)",4339380,3900375,nan,nan,nan,nan,nan,nan,nan,nan,0.37083333333333335,0.12916666666666668,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006693,4574846,0.5147384196101902,"(314.9451193809509, 0.6271545886993408, 334.6398937702179)",3674601,39,nan,nan,nan,nan,nan,nan,nan,nan,0.32685185185185184,0.17314814814814813,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.4074074074074074,0.5925925925925926,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012020,3079044,0.4953898028089238,"(220.2686939239502, 1.8446178436279297, 255.59327721595764)",1323295,280310,1210,nan,nan,nan,nan,nan,nan,nan,0.5850202429149797,0.26817371520892874,0.25202429149797567,nan,nan,nan,nan,nan,nan,nan,0.07692307692307693,0.23076923076923078,0.6923076923076923,nan,nan,nan,nan,nan,nan,nan,1.0,0.21110594250747872,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.20976705598005826,0.0,nan,nan,nan,nan,nan,nan,nan,0.2631578947368421,0.42105263157894735,0.3157894736842105,nan,nan,nan,nan,nan,nan,nan
