RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP017927,4105292,0.6770772943800344,"(242.2050232887268, 0.960242748260498, 260.32358741760254)",24080,3476362,732508,nan,nan,nan,nan,nan,nan,nan,0.6305062996276914,0.5039995389268643,0.17335088842356305,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.34615384615384615,0.2692307692307692,nan,nan,nan,nan,nan,nan,nan,0.9235701809343564,0.9991781039600801,0.0008218960399200004,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.16666666666666666,0.25,nan,nan,nan,nan,nan,nan,nan,1.1673923404054305,-1.0833181339741573,-1.0112600517797725,nan,nan,nan,nan,nan,nan,nan
NZ_CP021648,4098001,0.6422109218616588,"(262.05458641052246, 1.3740334510803223, 294.3437376022339)",18483,3888653,2166041,nan,nan,nan,nan,nan,nan,nan,0.7799715284378029,0.46157887048196145,0.057991434525160035,nan,nan,nan,nan,nan,nan,nan,0.5625,0.375,0.0625,nan,nan,nan,nan,nan,nan,nan,0.9996368075356309,0.8986255003347732,0.0003631924643689999,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,1.0609527171949464,-1.715524761792616,-1.0128682131052935,nan,nan,nan,nan,nan,nan,nan
NC_014551,3980199,0.4608234412399983,"(221.9653446674347, 1.3863444328308105, 248.69576478004456)",3977411,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016392,4951765,0.6081675927674274,"(285.00956106185913, 0.5514237880706787, 310.23450994491577)",1264,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007520,895051,0.25735628472567484,"(50.840038776397705, 0.21131491661071777, 54.966676235198975)",0,592142,504023,nan,nan,nan,nan,nan,nan,nan,0.6458333333333334,0.26956201944565916,0.1597222222222222,nan,nan,nan,nan,nan,nan,nan,0.5,0.3333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,1.0,0.22535272500364423,0.0,nan,nan,nan,nan,nan,nan,nan,0.4375,0.25,0.3125,nan,nan,nan,nan,nan,nan,nan,1.2184858273081778,-1.1620474334442017,-1.0011737648752623,nan,nan,nan,nan,nan,nan,nan
NZ_CP022663,4991140,0.5205478107205969,"(281.95343470573425, 0.49382710456848145, 304.90688395500183)",4235876,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887910882499196,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663732647497587,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004151127962926,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020058,4595238,0.5073480416030682,"(276.2502188682556, 2.2966530323028564, 307.06373858451843)",2915784,4095805,4785,1752159,nan,nan,nan,nan,nan,nan,0.6776464550096066,0.23881894758748476,0.14827947091631924,0.1308075784926621,nan,nan,nan,nan,nan,nan,0.5,0.16666666666666666,0.2777777777777778,0.05555555555555555,nan,nan,nan,nan,nan,nan,0.9996060316954867,0.31645684276245434,0.00039396830451332576,0.2702005132557641,nan,nan,nan,nan,nan,nan,0.5333333333333333,0.23333333333333334,0.16666666666666666,0.06666666666666667,nan,nan,nan,nan,nan,nan,1.4034146002174266,-1.145786524629302,-1.0149832026515648,-1.0269960925191137,nan,nan,nan,nan,nan,nan
NZ_CP016408,4728107,0.5226647789485306,"(293.6311676502228, 1.7559599876403809, 335.37492966651917)",4501673,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887851588132255,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663554764396764,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004083546434073,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010184,5262775,0.3556156210364304,"(300.83519196510315, 1.669689416885376, 331.22339510917664)",5262203,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006270,2585813,0.6136777872181786,"(140.25231528282166, 0.6924092769622803, 155.23850536346436)",2530832,1166912,1612622,291247,nan,nan,nan,nan,nan,nan,0.41266320033945464,0.34173703583567416,0.34123462891088324,0.2301942061396269,nan,nan,nan,nan,nan,nan,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,nan,nan,nan,nan,nan,nan,0.3823539646498797,0.5951324581612212,0.5951324581612212,0.404868332704595,nan,nan,nan,nan,nan,nan,0.5,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,-1.3436023153288383,-1.2283931855469499,-0.9997161458810249,-1.1067834400346053,nan,nan,nan,nan,nan,nan
NZ_CP010271,4649175,0.6480117440191001,"(295.6279215812683, 1.476775884628296, 343.57640409469604)",4649066,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017299,3919740,0.2820809543490129,"(235.72922897338867, 1.141202449798584, 263.78004717826843)",3919509,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023046,2746467,0.4104050767768191,"(135.95473861694336, 0.4187624454498291, 148.8580663204193)",2697844,1144857,1470276,2462682,1700455,nan,nan,nan,nan,nan,0.5556254347159398,0.35853767257317576,0.30115033651643525,0.28790958647006004,0.11046152180579931,nan,nan,nan,nan,nan,0.34782608695652173,0.08695652173913043,0.391304347826087,0.043478260869565216,0.13043478260869565,nan,nan,nan,nan,nan,0.9990502171912977,0.848656495980397,0.35214666172321873,0.6402504985406149,0.0009497828087022819,nan,nan,nan,nan,nan,0.32,0.14,0.16,0.18,0.2,nan,nan,nan,nan,nan,0.05668950211525736,-1.056875360264077,-1.1300910864307818,-0.9987580661161255,-1.0158204424308233,nan,nan,nan,nan,nan
NZ_CP013292,2346032,0.6147575992143329,"(164.2026469707489, 0.9538946151733398, 178.30154633522034)",1207092,807976,196,nan,nan,nan,nan,nan,nan,nan,0.8428708123742276,0.23993916091466846,0.13752134448851752,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0.9992006724168002,0.6609939533322406,0.0007993275831996716,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,1.0056001321194117,-1.669940017661177,-1.0091024651412406,nan,nan,nan,nan,nan,nan,nan
NZ_CP011937,3929792,0.46499127689200853,"(219.4559154510498, 0.629899263381958, 244.19771337509155)",3926755,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007243,2330585,0.5445169345893842,"(127.46487331390381, 0.6663668155670166, 140.71066737174988)",2328798,2113638,1683019,585861,nan,nan,nan,nan,nan,nan,0.6590060783473324,0.34304115801632334,0.14685472751347342,0.10676994378572861,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan,nan,0.9989962570200193,0.6664861114116073,0.0010037429799807374,0.10052961157696605,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,nan,nan,nan,nan,nan,nan,1.2927327533356836,-1.2579268396767285,-1.0094484133618389,-1.0357033667776543,nan,nan,nan,nan,nan,nan
NZ_CP019445,4646998,0.5628739241979446,"(275.948721408844, 0.7422795295715332, 300.6683564186096)",1673106,4638462,1252631,nan,nan,nan,nan,nan,nan,nan,0.5469063962157515,0.35999618117781435,0.2884053096026491,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan,0.667034978120939,0.33357706027985456,0.5853116225878516,nan,nan,nan,nan,nan,nan,nan,0.5,0.2727272727272727,0.22727272727272727,nan,nan,nan,nan,nan,nan,nan,1.6134779543788786,-1.19606793316163,-1.0147833030492714,nan,nan,nan,nan,nan,nan,nan
NZ_CP014151,3928430,0.28322179598465547,"(226.87545537948608, 0.8302452564239502, 246.40297150611877)",3928286,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022878,1155738,0.5732865061112467,"(64.60687327384949, 0.2756359577178955, 70.30229544639587)",1008250,1146496,nan,nan,nan,nan,nan,nan,nan,nan,0.5208333333333334,0.14583333333333334,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.22316119816966218,-1.0134511643009612,nan,nan,nan,nan,nan,nan,nan,nan
NC_009782,2880168,0.3287766546951428,"(166.75223803520203, 0.8332302570343018, 181.82440447807312)",9418,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN997848,4825187,0.6563878249692706,"(309.924742937088, 1.7736501693725586, 349.1067068576813)",4262714,831088,339858,2432027,nan,nan,nan,nan,nan,nan,0.4979858226084993,0.4550469171172989,0.3540448012200472,0.243177421002175,nan,nan,nan,nan,nan,nan,0.4375,0.4375,0.0625,0.0625,nan,nan,nan,nan,nan,nan,0.8897908011588311,0.7609740846852301,0.9996344036601417,0.00036559633985833173,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,nan,nan,nan,nan,nan,nan,-1.525573472359917,-1.4099771280838818,-1.1270083945942622,-1.2851375870238124,nan,nan,nan,nan,nan,nan
NZ_CP018491,1185542,0.5734204271126624,"(83.88081431388855, 0.49127936363220215, 93.41822814941406)",1038218,638340,1177466,nan,nan,nan,nan,nan,nan,nan,0.28758169934640526,0.24183006535947713,0.1372549019607843,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-1.1930819602929725,-1.2868802495195562,-1.0081428691877088,nan,nan,nan,nan,nan,nan,nan
NC_019770,2810675,0.3771606464639277,"(115.93072247505188, 0.7252635955810547, 126.28278040885925)",335,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019449,4285026,0.664777296567162,"(271.1771881580353, 1.285945177078247, 304.8925588130951)",3609878,1276935,208414,1673156,nan,nan,nan,nan,nan,nan,0.5386189757745304,0.3436990302858816,0.32093778043518895,0.06177614202416937,nan,nan,nan,nan,nan,nan,0.28,0.36,0.24,0.12,nan,nan,nan,nan,nan,nan,0.8358569273235911,0.17109709085764502,0.7228133413055668,0.0653284260725081,nan,nan,nan,nan,nan,nan,0.5,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,-0.18309228140594858,-1.1108078656618838,-1.0189270586963781,-1.0804607256526149,nan,nan,nan,nan,nan,nan
NZ_CP023359,4780635,0.508176005907165,"(299.21139788627625, 1.1663968563079834, 340.2497239112854)",1090,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020981,5101295,0.6467285267760441,"(280.762668132782, 0.9795849323272705, 313.62246227264404)",5040981,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017521,1017232,0.2366726567783947,"(49.543115854263306, 0.1184089183807373, 53.02483415603638)",2994,908959,189884,807873,331161,419614,501137,nan,nan,nan,0.48888888888888893,0.39531366160587095,0.33049775756046845,0.2647088100018282,0.21744346651612237,0.1064031219356096,0.029629629629629627,nan,nan,nan,0.3,0.23333333333333334,0.2,0.03333333333333333,0.03333333333333333,0.1,0.1,nan,nan,nan,1.0,0.7859409848176127,0.6248266060147387,0.5830153188943736,0.341219288437256,0.16365381025127324,0.0,nan,nan,nan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.05555555555555555,nan,nan,nan,-1.164544247143561,-1.4282281917904678,-1.0614497558409406,-1.1740276460113899,-1.0059754016708817,-1.016277087116749,-1.0219664257121517,nan,nan,nan
NZ_CP018957,5056072,0.5064275192283654,"(315.7512204647064, 1.671095609664917, 351.41217732429504)",1362680,5054620,nan,nan,nan,nan,nan,nan,nan,nan,0.7119555965071408,0.2880444034928592,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.999503153157786,0.0004968468422139605,nan,nan,nan,nan,nan,nan,nan,nan,0.6363636363636364,0.36363636363636365,nan,nan,nan,nan,nan,nan,nan,nan,1.3751251344589042,-1.2004583240807003,nan,nan,nan,nan,nan,nan,nan,nan
NC_012491,6296436,0.472735528479921,"(353.0994565486908, 1.2277584075927734, 399.919842004776)",1009,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018191,2738876,0.5917358069514648,"(157.3712501525879, 0.8014118671417236, 171.07245993614197)",8642,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012943,4398250,0.6561416472460638,"(214.20714497566223, 0.5146269798278809, 236.20335459709167)",2169,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007689,2897190,0.38017113133760644,"(152.5399341583252, 0.8431098461151123, 168.59382343292236)",2896209,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013849,3917597,0.28260716965017074,"(214.58860063552856, 1.1785492897033691, 238.93894004821777)",3917581,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013046,5471721,0.592338498253109,"(267.7607629299164, 1.5427370071411133, 294.0747139453888)",5462147,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006949,1486678,0.46932018903891765,"(64.28397250175476, 0.29751110076904297, 70.18362402915955)",1235,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9995334322676959,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016092,5108176,0.286637539505295,"(271.2256529331207, 0.5561082363128662, 293.32717990875244)",29334,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019417,4916040,0.5216851368174384,"(305.6681053638458, 1.6711158752441406, 340.3918647766113)",4062111,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887868781889012,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663606345667037,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004103139796738,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN832404,4638126,0.5082798526818806,"(272.48946499824524, 1.2428960800170898, 305.06250071525574)",3923991,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016837,4920660,0.5217702503322725,"(232.26516771316528, 0.9332263469696045, 254.5924048423767)",6226,3262006,nan,nan,nan,nan,nan,nan,nan,nan,0.7089023025605262,0.21328119829980985,nan,nan,nan,nan,nan,nan,nan,nan,0.9090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,nan,0.7393551290254523,0.027195373555556013,nan,nan,nan,nan,nan,nan,nan,nan,0.4782608695652174,0.5217391304347826,nan,nan,nan,nan,nan,nan,nan,nan,1.7528626845679005,-1.0986596062635394,nan,nan,nan,nan,nan,nan,nan,nan
NC_010723,3659644,0.2736124060154485,"(231.04920411109924, 0.9355957508087158, 254.32791209220886)",3642039,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018508,5495278,0.35263184137363024,"(273.3810796737671, 1.1234469413757324, 300.19625878334045)",5035185,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024645,6398100,0.697235116675263,"(343.82238507270813, 1.6350364685058594, 392.27956461906433)",62687,660024,3546079,4690118,2806786,nan,nan,nan,nan,nan,0.7141961818288566,0.2857927661490111,0.214375246742572,0.16037956580806,0.029690332906164563,nan,nan,nan,nan,nan,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,0.999731402629427,0.7859497270184619,0.0002685973705731648,0.40971012599560863,0.01764242728992227,nan,nan,nan,nan,nan,0.5,0.5,0.0,0.0,0.0,nan,nan,nan,nan,nan,1.1686024655945344,-1.8750165467225282,-1.0136387489856427,-1.3853948364502608,-1.0372968523410302,nan,nan,nan,nan,nan
NZ_CP018043,6041408,0.6647041550578938,"(281.80592799186707, 1.2423102855682373, 312.01850962638855)",4495282,3414351,5517908,1072382,nan,nan,nan,nan,nan,nan,0.6998818866386501,0.3091461975002964,0.23646153740472697,0.16678478002801644,nan,nan,nan,nan,nan,nan,0.7,0.1,0.1,0.1,nan,nan,nan,nan,nan,nan,0.9996456599159506,0.6274385925008892,0.6093846122141809,0.0003543400840493316,nan,nan,nan,nan,nan,nan,0.4,0.4,0.2,0.0,nan,nan,nan,nan,nan,nan,1.2235384341597841,-1.455671441921056,-1.03138976856203,-1.0238420343764867,nan,nan,nan,nan,nan,nan
NZ_CP018306,5320942,0.5740222314018834,"(342.44790840148926, 1.4009459018707275, 383.31577944755554)",1803495,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8887872418014259,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663617254042777,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0004107287872825,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018065,3969327,0.3860316874875766,"(204.64873933792114, 1.4647750854492188, 230.9670433998108)",141983,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT618783,2666517,0.6727067556666618,"(166.62039303779602, 0.7303500175476074, 184.0806794166565)",2663661,2431906,1205460,1702464,1451224,nan,nan,nan,nan,nan,0.5945733827821296,0.3562374707494595,0.23080130650988173,0.11001991315967445,0.05495042674168,nan,nan,nan,nan,nan,0.36,0.12,0.12,0.24,0.16,nan,nan,nan,nan,nan,0.9951487197749601,0.8058552693912355,0.0238324909582166,0.21005973947902334,0.00485128022504,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,nan,nan,nan,nan,nan,0.8801238357888499,-1.9911499771976766,-1.0365283514699977,-1.0708545834965273,-1.0413346993059642,nan,nan,nan,nan,nan
NZ_CP023504,4885099,0.5252851579875863,"(274.4271047115326, 1.5704078674316406, 309.9965867996216)",4458178,1876,443377,nan,nan,nan,nan,nan,nan,nan,0.5218487807999893,0.4310329942543774,0.3030144587154541,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,0.6663866785344215,0.5998216718387626,0.5014803509362784,nan,nan,nan,nan,nan,nan,nan,0.47058823529411764,0.2647058823529412,0.2647058823529412,nan,nan,nan,nan,nan,nan,nan,1.140082919997666,-0.8289323015042109,-1.1081933379292943,nan,nan,nan,nan,nan,nan,nan
